ID,acc,RT,RT_fails,RT_hits,Pair,category,condition,session,PairType,Distance,Block
Participant_28,0,3.43494173128056,3.43494173128056,0,AF,F,C,2,Anchor,3,1
Participant_28,0,1.74757483078793,1.74757483078793,0,AF,O,U,2,Anchor,3,2
Participant_28,0.5,2.84582702580883,3.00629897420731,2.68535507741035,AF,S,D,2,Anchor,3,2
Participant_28,0,2.48633853843057,2.48633853843057,0,AF,F,C,2,Anchor,3,2
Participant_28,0,1.30070661404898,1.30070661404898,0,AF,O,U,2,Anchor,3,3
Participant_28,0,3.23442164897278,3.23442164897278,0,AF,S,D,2,Anchor,3,3
Participant_28,0,2.37334956613267,2.37334956613267,0,AF,F,C,2,Anchor,3,3
Participant_28,0,1.64613799756626,1.64613799756626,0,AF,O,U,2,Anchor,3,4
Participant_28,1,2.51468033026686,0,2.51468033026686,AF,S,D,2,Anchor,3,4
Participant_28,0,1.87592688571749,1.87592688571749,0,AF,F,C,2,Anchor,3,4
Participant_29,0,3.26867944086553,3.26867944086553,0,AF,S,U,2,Anchor,3,1
Participant_29,1,1.0724539697876,0,1.0724539697876,AF,F,D,2,Anchor,3,1
Participant_29,1,2.94398502606782,0,2.94398502606782,AF,O,C,2,Anchor,3,1
Participant_29,0.5,2.93373008949493,3.01896167740779,2.84849850158207,AF,S,U,2,Anchor,3,2
Participant_29,1,1.20165185352744,0,1.20165185352744,AF,F,D,2,Anchor,3,2
Participant_29,0.5,2.71197324397508,2.8003063549404,2.62364013300976,AF,O,C,2,Anchor,3,2
Participant_29,1,2.81193706638078,0,2.81193706638078,AF,S,U,2,Anchor,3,3
Participant_29,1,1.41560793751705,0,1.41560793751705,AF,F,D,2,Anchor,3,3
Participant_29,1,2.35654044706098,0,2.35654044706098,AF,O,C,2,Anchor,3,3
Participant_29,1,2.08073607290862,0,2.08073607290862,AF,S,U,2,Anchor,3,4
Participant_29,1,0.772537871012901,0,0.772537871012901,AF,F,D,2,Anchor,3,4
Participant_29,1,1.37600501867928,0,1.37600501867928,AF,O,C,2,Anchor,3,4
