ID,acc,RT,RT_fails,RT_hits,Pair,category,condition,session,PairType,Distance,Block
Participant_6,1,0.709601736533386,0,0.709601736533386,AF,O,U,2,Anchor,3,1
Participant_6,1,0.840929384054107,0,0.840929384054107,AF,F,C,2,Anchor,3,1
Participant_6,1,1.0476315100758,0,1.0476315100758,AF,S,D,2,Anchor,3,2
Participant_6,1,0.603520790677067,0,0.603520790677067,AF,O,U,2,Anchor,3,2
Participant_6,1,0.95148226262495,0,0.95148226262495,AF,F,C,2,Anchor,3,2
Participant_6,0.5,0.554549676452666,0.576730760349164,0.532368592556168,AF,S,D,2,Anchor,3,3
Participant_6,1,0.686900051829298,0,0.686900051829298,AF,O,U,2,Anchor,3,3
Participant_6,1,1.57683749762657,0,1.57683749762657,AF,F,C,2,Anchor,3,3
Participant_6,1,0.643418979735543,0,0.643418979735543,AF,S,D,2,Anchor,3,4
Participant_6,1,0.537430402676591,0,0.537430402676591,AF,O,U,2,Anchor,3,4
Participant_6,1,0.772595717166496,0,0.772595717166496,AF,F,C,2,Anchor,3,4
Participant_8,1,1.69086913461138,0,1.69086913461138,AF,F,D,2,Anchor,3,1
Participant_8,0,3.91828661890895,3.91828661890895,0,AF,S,U,2,Anchor,3,1
Participant_8,1,1.45936614803566,0,1.45936614803566,AF,O,C,2,Anchor,3,1
Participant_8,1,1.81352220945041,0,1.81352220945041,AF,F,D,2,Anchor,3,2
Participant_8,0.5,3.84198165975624,2.38336395172223,5.30059936779026,AF,S,U,2,Anchor,3,2
Participant_8,1,1.27189668089829,0,1.27189668089829,AF,O,C,2,Anchor,3,2
Participant_8,1,2.42020736688687,0,2.42020736688687,AF,F,D,2,Anchor,3,3
Participant_8,0,2.7731387782751,2.7731387782751,0,AF,S,U,2,Anchor,3,3
Participant_8,1,0.964351728313886,0,0.964351728313886,AF,O,C,2,Anchor,3,3
Participant_8,1,1.32074669526673,0,1.32074669526673,AF,F,D,2,Anchor,3,4
Participant_8,0.5,2.13070861899087,1.79152931154795,2.46988792643378,AF,S,U,2,Anchor,3,4
Participant_8,1,1.50947339792265,0,1.50947339792265,AF,O,C,2,Anchor,3,4
Participant_10,0.5,1.34791761814267,1.6070173908156,1.08881784546975,AF,O,D,2,Anchor,3,1
Participant_10,0.5,1.75188430413618,1.2311715835458,2.27259702472656,AF,S,U,2,Anchor,3,1
Participant_10,1,1.84161094661613,0,1.84161094661613,AF,F,C,2,Anchor,3,1
Participant_10,1,2.09930159642317,0,2.09930159642317,AF,O,D,2,Anchor,3,2
Participant_10,1,1.34484664371485,0,1.34484664371485,AF,S,U,2,Anchor,3,2
Participant_10,0.5,3.19033267820851,4.40810784459609,1.97255751182092,AF,F,C,2,Anchor,3,2
Participant_10,1,1.25111354574619,0,1.25111354574619,AF,O,D,2,Anchor,3,3
Participant_10,1,0.835119026236498,0,0.835119026236498,AF,S,U,2,Anchor,3,3
Participant_10,0.5,3.71332919388806,1.74534286432754,5.68131552344857,AF,F,C,2,Anchor,3,3
Participant_10,0.5,0.999986657978297,1.13203009139397,0.867943224562623,AF,O,D,2,Anchor,3,4
Participant_10,1,0.898895947615529,0,0.898895947615529,AF,S,U,2,Anchor,3,4
Participant_10,0,1.39907478203531,1.39907478203531,0,AF,F,C,2,Anchor,3,4
Participant_11,1,1.20186172533067,0,1.20186172533067,AF,S,D,2,Anchor,3,1
Participant_11,1,1.36530227378898,0,1.36530227378898,AF,F,U,2,Anchor,3,1
Participant_11,1,1.00979638020726,0,1.00979638020726,AF,O,C,2,Anchor,3,1
Participant_11,1,0.761686329045915,0,0.761686329045915,AF,S,D,2,Anchor,3,2
Participant_11,1,1.50017626864428,0,1.50017626864428,AF,F,U,2,Anchor,3,2
Participant_11,1,0.880400825153629,0,0.880400825153629,AF,O,C,2,Anchor,3,2
Participant_11,1,0.749771646151203,0,0.749771646151203,AF,S,D,2,Anchor,3,3
Participant_11,0.5,0.900375629254995,1.16631908986892,0.634432168641069,AF,F,U,2,Anchor,3,3
Participant_11,1,0.810268482549873,0,0.810268482549873,AF,O,C,2,Anchor,3,3
Participant_11,1,1.11182359793384,0,1.11182359793384,AF,S,D,2,Anchor,3,4
Participant_11,1,0.956764405535068,0,0.956764405535068,AF,F,U,2,Anchor,3,4
Participant_11,1,0.622155455090251,0,0.622155455090251,AF,O,C,2,Anchor,3,4
Participant_12,1,2.69400786157348,0,2.69400786157348,AF,S,D,2,Anchor,3,1
Participant_12,0.5,2.72433905332582,4.14702830575698,1.30164980089467,AF,O,U,2,Anchor,3,1
Participant_12,1,0.996644977214601,0,0.996644977214601,AF,F,C,2,Anchor,3,1
Participant_12,1,1.41616830534622,0,1.41616830534622,AF,S,D,2,Anchor,3,2
Participant_12,1,1.6119681124037,0,1.6119681124037,AF,O,U,2,Anchor,3,2
Participant_12,1,0.776714458723291,0,0.776714458723291,AF,F,C,2,Anchor,3,2
Participant_12,1,1.30401263393287,0,1.30401263393287,AF,S,D,2,Anchor,3,3
Participant_12,1,1.06212950038753,0,1.06212950038753,AF,O,U,2,Anchor,3,3
Participant_12,1,0.807885175909178,0,0.807885175909178,AF,F,C,2,Anchor,3,3
Participant_12,1,1.47712113592206,0,1.47712113592206,AF,S,D,2,Anchor,3,4
Participant_12,1,1.33686573751038,0,1.33686573751038,AF,O,U,2,Anchor,3,4
Participant_12,1,0.878775298657274,0,0.878775298657274,AF,F,C,2,Anchor,3,4
Participant_14,1,2.47147695434251,0,2.47147695434251,AF,F,D,2,Anchor,3,1
Participant_14,0.5,4.91205907407129,4.50537064975651,5.31874749838607,AF,S,U,2,Anchor,3,1
Participant_14,0,3.52257663926503,3.52257663926503,0,AF,O,C,2,Anchor,3,1
Participant_14,1,1.66113514373137,0,1.66113514373137,AF,F,D,2,Anchor,3,2
Participant_14,0.5,4.47809482024604,3.99786323471199,4.9583264057801,AF,S,U,2,Anchor,3,2
Participant_14,0,3.12824158174044,3.12824158174044,0,AF,O,C,2,Anchor,3,2
Participant_14,1,1.25079974752953,0,1.25079974752953,AF,F,D,2,Anchor,3,3
Participant_14,0.5,2.92914370310973,2.2877023102119,3.57058509600756,AF,S,U,2,Anchor,3,3
Participant_14,0,2.41188819442323,2.41188819442323,0,AF,O,C,2,Anchor,3,3
Participant_14,1,0.992725299427548,0,0.992725299427548,AF,F,D,2,Anchor,3,4
Participant_14,0,2.2078466085768,2.2078466085768,0,AF,S,U,2,Anchor,3,4
Participant_14,0,1.35027274033564,1.35027274033564,0,AF,O,C,2,Anchor,3,4
Participant_15,0.5,3.43285609454324,4.99918664142024,1.86652554766624,AF,O,D,2,Anchor,3,1
Participant_15,1,1.80293245275607,0,1.80293245275607,AF,F,U,2,Anchor,3,1
Participant_15,0.5,9.33356348558664,12.806840935802,5.86028603537125,AF,S,C,2,Anchor,3,1
Participant_15,1,2.18932806831072,0,2.18932806831072,AF,O,D,2,Anchor,3,2
Participant_15,1,4.83358786068493,0,4.83358786068493,AF,F,U,2,Anchor,3,2
Participant_15,1,2.77555511082028,0,2.77555511082028,AF,S,C,2,Anchor,3,2
Participant_15,1,1.3111958680347,0,1.3111958680347,AF,O,D,2,Anchor,3,3
Participant_15,0.5,2.3593215511828,3.77814195032261,0.940501152042998,AF,F,U,2,Anchor,3,3
Participant_15,1,1.63465651636216,0,1.63465651636216,AF,S,C,2,Anchor,3,3
Participant_15,1,1.85815103324785,0,1.85815103324785,AF,O,D,2,Anchor,3,4
Participant_15,1,1.39188180899146,0,1.39188180899146,AF,F,U,2,Anchor,3,4
Participant_15,1,0.98501187965303,0,0.98501187965303,AF,S,C,2,Anchor,3,4
Participant_16,1,1.3960682085235,0,1.3960682085235,AF,O,D,2,Anchor,3,1
Participant_16,1,2.77026422336712,0,2.77026422336712,AF,S,U,2,Anchor,3,1
Participant_16,1,1.38536790627768,0,1.38536790627768,AF,F,C,2,Anchor,3,1
Participant_16,1,0.865976302513445,0,0.865976302513445,AF,O,D,2,Anchor,3,2
Participant_16,1,1.40195383660102,0,1.40195383660102,AF,S,U,2,Anchor,3,2
Participant_16,1,0.682911691208574,0,0.682911691208574,AF,F,C,2,Anchor,3,2
Participant_16,1,0.89266086117641,0,0.89266086117641,AF,O,D,2,Anchor,3,3
Participant_16,1,1.45117845981804,0,1.45117845981804,AF,S,U,2,Anchor,3,3
Participant_16,1,0.581932335418969,0,0.581932335418969,AF,F,C,2,Anchor,3,3
Participant_16,1,0.76168889481778,0,0.76168889481778,AF,O,D,2,Anchor,3,4
Participant_16,1,1.45143657664084,0,1.45143657664084,AF,S,U,2,Anchor,3,4
Participant_16,1,0.537950613990688,0,0.537950613990688,AF,F,C,2,Anchor,3,4
Participant_17,1,3.46684661292238,0,3.46684661292238,AF,S,U,2,Anchor,3,1
Participant_17,1,1.13172142882831,0,1.13172142882831,AF,F,D,2,Anchor,3,1
Participant_17,1,1.78709749426343,0,1.78709749426343,AF,O,C,2,Anchor,3,1
Participant_17,1,1.57634331077134,0,1.57634331077134,AF,S,U,2,Anchor,3,2
Participant_17,0.5,1.26444581855685,1.81130941690208,0.717582220211625,AF,F,D,2,Anchor,3,2
Participant_17,1,1.52424245534348,0,1.52424245534348,AF,O,C,2,Anchor,3,2
Participant_17,1,1.32831202886155,0,1.32831202886155,AF,S,U,2,Anchor,3,3
Participant_17,1,0.969636121986696,0,0.969636121986696,AF,F,D,2,Anchor,3,3
Participant_17,1,1.15480672027843,0,1.15480672027843,AF,O,C,2,Anchor,3,3
Participant_17,0.5,1.33416147952448,1.47908176093915,1.18924119810981,AF,S,U,2,Anchor,3,4
Participant_17,1,0.777825301604025,0,0.777825301604025,AF,F,D,2,Anchor,3,4
Participant_17,1,1.0933497713886,0,1.0933497713886,AF,O,C,2,Anchor,3,4
Participant_19,1,1.39483250544436,0,1.39483250544436,AF,F,U,2,Anchor,3,1
Participant_19,1,6.56219030953798,0,6.56219030953798,AF,O,D,2,Anchor,3,1
Participant_19,1,2.23668202717818,0,2.23668202717818,AF,S,C,2,Anchor,3,1
Participant_19,1,1.39173637054046,0,1.39173637054046,AF,F,U,2,Anchor,3,2
Participant_19,1,1.01469554374489,0,1.01469554374489,AF,O,D,2,Anchor,3,2
Participant_19,1,2.51229088838227,0,2.51229088838227,AF,S,C,2,Anchor,3,2
Participant_19,1,1.20056883492725,0,1.20056883492725,AF,F,U,2,Anchor,3,3
Participant_19,1,1.38575064657925,0,1.38575064657925,AF,O,D,2,Anchor,3,3
Participant_19,1,1.46014768668829,0,1.46014768668829,AF,S,C,2,Anchor,3,3
Participant_19,0.5,1.33027320497422,1.09410997988016,1.56643643006828,AF,F,U,2,Anchor,3,4
Participant_19,1,1.47341639640217,0,1.47341639640217,AF,O,D,2,Anchor,3,4
Participant_19,1,1.366823094133,0,1.366823094133,AF,S,C,2,Anchor,3,4
Participant_21,1,0.942291646359081,0,0.942291646359081,AF,O,U,2,Anchor,3,1
Participant_21,0.5,0.967632252799376,0.895158385203104,1.04010612039565,AF,F,D,2,Anchor,3,1
Participant_21,1,0.797039866989508,0,0.797039866989508,AF,S,C,2,Anchor,3,1
Participant_21,1,0.76293380817151,0,0.76293380817151,AF,O,U,2,Anchor,3,2
Participant_21,1,0.832327464555419,0,0.832327464555419,AF,F,D,2,Anchor,3,2
Participant_21,0.5,0.766641351034195,0.758311310441059,0.774971391627332,AF,S,C,2,Anchor,3,2
Participant_22,1,1.71623989080035,0,1.71623989080035,AF,O,U,2,Anchor,3,1
Participant_22,1,2.60171266267207,0,2.60171266267207,AF,S,D,2,Anchor,3,1
Participant_22,1,2.53515615378274,0,2.53515615378274,AF,F,C,2,Anchor,3,1
Participant_22,1,1.3663068578353,0,1.3663068578353,AF,O,U,2,Anchor,3,2
Participant_22,1,1.48393663532624,0,1.48393663532624,AF,S,D,2,Anchor,3,2
Participant_22,1,1.79767898928549,0,1.79767898928549,AF,F,C,2,Anchor,3,2
Participant_22,1,1.54141667350632,0,1.54141667350632,AF,O,U,2,Anchor,3,3
Participant_22,1,1.6633544069955,0,1.6633544069955,AF,S,D,2,Anchor,3,3
Participant_22,1,1.45935614146583,0,1.45935614146583,AF,F,C,2,Anchor,3,3
Participant_22,1,1.20975152920437,0,1.20975152920437,AF,O,U,2,Anchor,3,4
Participant_22,1,1.74664215484881,0,1.74664215484881,AF,S,D,2,Anchor,3,4
Participant_22,1,1.57525734840965,0,1.57525734840965,AF,F,C,2,Anchor,3,4
Participant_23,1,3.19548598816618,0,3.19548598816618,AF,S,U,2,Anchor,3,1
Participant_23,1,2.6048429473849,0,2.6048429473849,AF,F,D,2,Anchor,3,1
Participant_23,1,1.81273175587921,0,1.81273175587921,AF,O,C,2,Anchor,3,1
Participant_23,1,1.28517249873039,0,1.28517249873039,AF,S,U,2,Anchor,3,2
Participant_23,1,1.25167084892018,0,1.25167084892018,AF,F,D,2,Anchor,3,2
Participant_23,1,0.892983050322073,0,0.892983050322073,AF,O,C,2,Anchor,3,2
Participant_23,1,1.39594680583468,0,1.39594680583468,AF,S,U,2,Anchor,3,3
Participant_23,1,1.3107948335055,0,1.3107948335055,AF,F,D,2,Anchor,3,3
Participant_23,1,0.647877313709614,0,0.647877313709614,AF,O,C,2,Anchor,3,3
Participant_23,1,1.18946456886988,0,1.18946456886988,AF,S,U,2,Anchor,3,4
Participant_23,1,1.53390268434305,0,1.53390268434305,AF,F,D,2,Anchor,3,4
Participant_23,1,0.655406140471314,0,0.655406140471314,AF,O,C,2,Anchor,3,4
Participant_26,1,3.00837631048489,0,3.00837631048489,AF,F,U,2,Anchor,3,1
Participant_26,1,2.503804311571,0,2.503804311571,AF,S,D,2,Anchor,3,1
Participant_26,1,1.3805717628602,0,1.3805717628602,AF,O,C,2,Anchor,3,1
Participant_26,1,2.44188848007252,0,2.44188848007252,AF,F,U,2,Anchor,3,2
Participant_26,1,2.15143197294674,0,2.15143197294674,AF,S,D,2,Anchor,3,2
Participant_26,0.5,0.906765501276823,0.671766450621362,1.14176455193228,AF,O,C,2,Anchor,3,2
Participant_26,0.5,3.11638699447212,4.32112884934031,1.91164513960393,AF,F,U,2,Anchor,3,3
Participant_26,1,1.93535928896381,0,1.93535928896381,AF,S,D,2,Anchor,3,3
Participant_26,1,1.66439926925523,0,1.66439926925523,AF,O,C,2,Anchor,3,3
Participant_26,1,2.14623879387,0,2.14623879387,AF,F,U,2,Anchor,3,4
Participant_26,1,1.10508361941902,0,1.10508361941902,AF,S,D,2,Anchor,3,4
Participant_26,1,1.40610763017685,0,1.40610763017685,AF,O,C,2,Anchor,3,4
Participant_27,1,1.98393825722087,0,1.98393825722087,AF,O,U,2,Anchor,3,1
Participant_27,1,2.1063336121515,0,2.1063336121515,AF,F,D,2,Anchor,3,1
Participant_27,1,3.08325319567302,0,3.08325319567302,AF,S,C,2,Anchor,3,1
Participant_27,1,1.27470506431928,0,1.27470506431928,AF,O,U,2,Anchor,3,2
Participant_27,0.5,4.1844798920356,7.00176063385152,1.36719915021968,AF,F,D,2,Anchor,3,2
Participant_27,1,1.34145084234478,0,1.34145084234478,AF,S,C,2,Anchor,3,2
Participant_27,1,1.19710195871085,0,1.19710195871085,AF,O,U,2,Anchor,3,3
Participant_27,0.5,1.14643357468594,1.25458067561704,1.03828647375485,AF,F,D,2,Anchor,3,3
Participant_27,1,0.869839074679476,0,0.869839074679476,AF,S,C,2,Anchor,3,3
Participant_27,1,1.16001216176301,0,1.16001216176301,AF,O,U,2,Anchor,3,4
Participant_27,0.5,1.66157240869506,1.76866933848942,1.55447547890071,AF,F,D,2,Anchor,3,4
Participant_27,1,1.01887639642155,0,1.01887639642155,AF,S,C,2,Anchor,3,4
Participant_28,0,4.69596147234552,4.69596147234552,0,AF,O,U,2,Anchor,3,1
Participant_28,0,6.34966183103825,6.34966183103825,0,AF,S,D,2,Anchor,3,1
Participant_28,0,3.43494173128056,3.43494173128056,0,AF,F,C,2,Anchor,3,1
Participant_28,0,1.74757483078793,1.74757483078793,0,AF,O,U,2,Anchor,3,2
Participant_28,0.5,2.84582702580883,3.00629897420731,2.68535507741035,AF,S,D,2,Anchor,3,2
Participant_28,0,2.48633853843057,2.48633853843057,0,AF,F,C,2,Anchor,3,2
Participant_28,0,1.30070661404898,1.30070661404898,0,AF,O,U,2,Anchor,3,3
Participant_28,0,3.23442164897278,3.23442164897278,0,AF,S,D,2,Anchor,3,3
Participant_28,0,2.37334956613267,2.37334956613267,0,AF,F,C,2,Anchor,3,3
Participant_28,0,1.64613799756626,1.64613799756626,0,AF,O,U,2,Anchor,3,4
Participant_28,1,2.51468033026686,0,2.51468033026686,AF,S,D,2,Anchor,3,4
Participant_28,0,1.87592688571749,1.87592688571749,0,AF,F,C,2,Anchor,3,4
Participant_29,0,3.26867944086553,3.26867944086553,0,AF,S,U,2,Anchor,3,1
Participant_29,1,1.0724539697876,0,1.0724539697876,AF,F,D,2,Anchor,3,1
Participant_29,1,2.94398502606782,0,2.94398502606782,AF,O,C,2,Anchor,3,1
Participant_29,0.5,2.93373008949493,3.01896167740779,2.84849850158207,AF,S,U,2,Anchor,3,2
Participant_29,1,1.20165185352744,0,1.20165185352744,AF,F,D,2,Anchor,3,2
Participant_29,0.5,2.71197324397508,2.8003063549404,2.62364013300976,AF,O,C,2,Anchor,3,2
Participant_29,1,2.81193706638078,0,2.81193706638078,AF,S,U,2,Anchor,3,3
Participant_29,1,1.41560793751705,0,1.41560793751705,AF,F,D,2,Anchor,3,3
Participant_29,1,2.35654044706098,0,2.35654044706098,AF,O,C,2,Anchor,3,3
Participant_29,1,2.08073607290862,0,2.08073607290862,AF,S,U,2,Anchor,3,4
Participant_29,1,0.772537871012901,0,0.772537871012901,AF,F,D,2,Anchor,3,4
Participant_29,1,1.37600501867928,0,1.37600501867928,AF,O,C,2,Anchor,3,4
Participant_2,1,1.64322709265548,0,1.64322709265548,AF,F,D,3,Anchor,3,1
Participant_2,0.5,4.65202594523589,3.03664200090316,6.26740988956863,AF,S,U,3,Anchor,3,1
Participant_2,1,0.902118826717128,0,0.902118826717128,AF,O,C,3,Anchor,3,1
Participant_2,0,1.49755762757104,1.49755762757104,0,AF,F,D,3,Anchor,3,2
Participant_2,0.5,3.35008851964358,3.97487171066132,2.72530532862584,AF,S,U,3,Anchor,3,2
Participant_2,0.5,0.802759503674224,0.76356582782546,0.841953179522989,AF,O,C,3,Anchor,3,2
Participant_2,0,0.795229689231746,0.795229689231746,0,AF,F,D,3,Anchor,3,3
Participant_2,0.5,3.22727713576091,2.01999363684899,4.43456063467283,AF,S,U,3,Anchor,3,3
Participant_2,1,0.781166098772701,0,0.781166098772701,AF,O,C,3,Anchor,3,3
Participant_2,0.5,1.23498475922634,0.828417627981253,1.64155189047142,AF,F,D,3,Anchor,3,4
Participant_2,0,2.79170814688609,2.79170814688609,0,AF,S,U,3,Anchor,3,4
Participant_2,1,0.701895346689071,0,0.701895346689071,AF,O,C,3,Anchor,3,4
Participant_3,1,3.14457723748637,0,3.14457723748637,AF,O,D,3,Anchor,3,1
Participant_3,0.5,3.67587454393288,3.72925854274217,3.62249054512358,AF,F,U,3,Anchor,3,1
Participant_3,1,1.85563931380602,0,1.85563931380602,AF,S,C,3,Anchor,3,1
Participant_3,1,2.34333129781953,0,2.34333129781953,AF,O,D,3,Anchor,3,2
Participant_3,1,1.4774193962221,0,1.4774193962221,AF,F,U,3,Anchor,3,2
Participant_3,1,1.13143585822399,0,1.13143585822399,AF,S,C,3,Anchor,3,2
Participant_3,1,2.06928538073771,0,2.06928538073771,AF,O,D,3,Anchor,3,3
Participant_3,0.5,4.1451519707698,4.62144935419201,3.6688545873476,AF,F,U,3,Anchor,3,3
Participant_3,1,1.8574063620872,0,1.8574063620872,AF,S,C,3,Anchor,3,3
Participant_3,1,1.32662580244505,0,1.32662580244505,AF,O,D,3,Anchor,3,4
Participant_3,1,4.83442498447403,0,4.83442498447403,AF,F,U,3,Anchor,3,4
Participant_3,1,1.13713084932533,0,1.13713084932533,AF,S,C,3,Anchor,3,4
Participant_5,0.5,1.54947504272059,1.73703232361731,1.36191776182386,AF,S,D,3,Anchor,3,1
Participant_5,0,1.10840444802307,1.10840444802307,0,AF,F,U,3,Anchor,3,1
Participant_5,0.5,1.95860560467554,1.96204810312338,1.9551631062277,AF,O,C,3,Anchor,3,1
Participant_5,0.5,0.651962560230459,0.653784772643121,0.650140347817796,AF,S,D,3,Anchor,3,2
Participant_5,0,1.07272993179868,1.07272993179868,0,AF,F,U,3,Anchor,3,2
Participant_5,0.5,0.91764200273974,0.870287315330643,0.964996690148837,AF,O,C,3,Anchor,3,2
Participant_5,0.5,0.586637707634509,0.671761095691181,0.501514319577836,AF,S,D,3,Anchor,3,3
Participant_5,0,0.962588198468438,0.962588198468438,0,AF,F,U,3,Anchor,3,3
Participant_5,0.5,0.662051182051073,0.6218578253538,0.702244538748346,AF,O,C,3,Anchor,3,3
Participant_5,0.5,0.531902315869957,0.488340611576859,0.575464020163054,AF,S,D,3,Anchor,3,4
Participant_5,0,1.0643388257995,1.0643388257995,0,AF,F,U,3,Anchor,3,4
Participant_5,0.5,0.733556470109761,0.660635388172523,0.806477552046999,AF,O,C,3,Anchor,3,4
Participant_6,1,1.44571247200622,0,1.44571247200622,AF,S,D,3,Anchor,3,1
Participant_6,0.5,0.944121885282698,1.21146926182814,0.676774508737253,AF,O,U,3,Anchor,3,1
Participant_6,1,1.02188230633283,0,1.02188230633283,AF,F,C,3,Anchor,3,1
Participant_6,1,0.605649187232984,0,0.605649187232984,AF,S,D,3,Anchor,3,2
Participant_6,1,0.872791293673799,0,0.872791293673799,AF,O,U,3,Anchor,3,2
Participant_6,1,0.925434608129081,0,0.925434608129081,AF,F,C,3,Anchor,3,2
Participant_6,1,0.594886619057661,0,0.594886619057661,AF,S,D,3,Anchor,3,3
Participant_6,0.5,0.468863860761303,0.438777678107726,0.498950043414879,AF,O,U,3,Anchor,3,3
Participant_6,1,0.843032003661847,0,0.843032003661847,AF,F,C,3,Anchor,3,3
Participant_6,1,0.54711231148508,0,0.54711231148508,AF,S,D,3,Anchor,3,4
Participant_6,0.5,0.57537749172252,0.461874670284942,0.688880313160098,AF,O,U,3,Anchor,3,4
Participant_6,1,1.32606694268657,0,1.32606694268657,AF,F,C,3,Anchor,3,4
Participant_8,1,2.09123245001854,0,2.09123245001854,AF,F,D,3,Anchor,3,1
Participant_8,1,1.43628561312039,0,1.43628561312039,AF,S,U,3,Anchor,3,1
Participant_8,1,1.56402484707917,0,1.56402484707917,AF,O,C,3,Anchor,3,1
Participant_8,1,1.06551582577276,0,1.06551582577276,AF,F,D,3,Anchor,3,2
Participant_8,1,1.09805795599141,0,1.09805795599141,AF,S,U,3,Anchor,3,2
Participant_8,1,1.66499317500711,0,1.66499317500711,AF,O,C,3,Anchor,3,2
Participant_8,1,1.06869971057927,0,1.06869971057927,AF,F,D,3,Anchor,3,3
Participant_8,1,1.38005613941459,0,1.38005613941459,AF,S,U,3,Anchor,3,3
Participant_8,1,0.924262079724258,0,0.924262079724258,AF,O,C,3,Anchor,3,3
Participant_8,1,0.886390553799401,0,0.886390553799401,AF,F,D,3,Anchor,3,4
Participant_8,1,0.810440956114689,0,0.810440956114689,AF,S,U,3,Anchor,3,4
Participant_8,1,1.07061430066915,0,1.07061430066915,AF,O,C,3,Anchor,3,4
Participant_10,0.5,0.930422734690069,0.777366400853907,1.08347906852623,AF,O,D,3,Anchor,3,1
Participant_10,0.5,0.848653488921059,0.897058099079459,0.800248878762659,AF,S,U,3,Anchor,3,1
Participant_10,0.5,2.13446919548016,3.35382195675152,0.915116434208812,AF,F,C,3,Anchor,3,1
Participant_10,0.5,0.780453267239295,0.683576054270816,0.877330480207775,AF,O,D,3,Anchor,3,2
Participant_10,1,0.655093291049525,0,0.655093291049525,AF,S,U,3,Anchor,3,2
Participant_10,0.5,1.02338280119454,1.07814228681082,0.96862331557827,AF,F,C,3,Anchor,3,2
Participant_10,0,0.874164844976804,0.874164844976804,0,AF,O,D,3,Anchor,3,3
Participant_10,1,0.784540523620308,0,0.784540523620308,AF,S,U,3,Anchor,3,3
Participant_10,0.5,1.97440474357813,3.48019438201118,0.468615105145091,AF,F,C,3,Anchor,3,3
Participant_10,0.5,0.60260809548754,0.476547923273756,0.728668267701323,AF,O,D,3,Anchor,3,4
Participant_10,1,0.740481798495466,0,0.740481798495466,AF,S,U,3,Anchor,3,4
