ID,acc,RT,RT_hits,RT_fails,Pair,category,condition,session,PairType,Distance,Block
Participant_3,1,1.50831156702043,1.50831156702043,0,BE,S,C,3,Inference,2,3
Participant_3,1,1.20024451822246,1.20024451822246,0,BD,O,D,3,Inference,1,4
Participant_3,1,4.07451365760789,4.07451365760789,0,CE,O,D,3,Inference,1,4
Participant_3,1,0.96478039543581,0.96478039543581,0,BE,O,D,3,Inference,2,4
Participant_3,0,4.32022907226565,0,4.32022907226565,BD,F,U,3,Inference,1,4
Participant_3,0.5,7.16101101743334,6.34678585540678,7.9752361794599,CE,F,U,3,Inference,1,4
Participant_3,0,4.51031800197961,0,4.51031800197961,BE,F,U,3,Inference,2,4
Participant_3,1,3.02525413987678,3.02525413987678,0,BD,S,C,3,Inference,1,4
Participant_3,1,3.51737875436811,3.51737875436811,0,CE,S,C,3,Inference,1,4
Participant_3,1,1.53404986837631,1.53404986837631,0,BE,S,C,3,Inference,2,4
Participant_5,0.5,0.754570925677399,0.58642500499991,0.922716846354888,BD,S,D,3,Inference,1,1
Participant_5,0,2.24282737988688,0,2.24282737988688,CE,S,D,3,Inference,1,1
Participant_5,0.5,0.713131629319832,0.787892114356509,0.638371144283155,BE,S,D,3,Inference,2,1
Participant_5,1,1.16985754825146,1.16985754825146,0,BD,F,U,3,Inference,1,1
Participant_5,0,1.42201792962805,0,1.42201792962805,CE,F,U,3,Inference,1,1
Participant_5,1,1.67782427529528,1.67782427529528,0,BE,F,U,3,Inference,2,1
Participant_5,0,1.22851985652233,0,1.22851985652233,BD,O,C,3,Inference,1,1
Participant_5,0.5,2.10755825588785,2.29339005403017,1.92172645774554,CE,O,C,3,Inference,1,1
Participant_5,0,1.80229097925621,0,1.80229097925621,BE,O,C,3,Inference,2,1
Participant_5,0.5,0.576629394527117,0.596945703095116,0.556313085959118,BD,S,D,3,Inference,1,2
Participant_5,0.5,0.6188889687146,0.635703766041843,0.602074171387358,CE,S,D,3,Inference,1,2
Participant_5,0.5,0.656211224748404,0.602028500616143,0.710393948880665,BE,S,D,3,Inference,2,2
Participant_5,1,1.25255602367179,1.25255602367179,0,BD,F,U,3,Inference,1,2
Participant_5,0,1.17126333560736,0,1.17126333560736,CE,F,U,3,Inference,1,2
Participant_5,1,1.1335133651155,1.1335133651155,0,BE,F,U,3,Inference,2,2
Participant_5,0,0.810020115663065,0,0.810020115663065,BD,O,C,3,Inference,1,2
Participant_5,0.5,0.99061747907399,1.42301139716437,0.558223560983606,CE,O,C,3,Inference,1,2
Participant_5,0,0.756983266022871,0,0.756983266022871,BE,O,C,3,Inference,2,2
Participant_5,0.5,0.581499232834176,0.691411842584785,0.471586623083567,BD,S,D,3,Inference,1,3
Participant_5,1,0.580996084630897,0.580996084630897,0,CE,S,D,3,Inference,1,3
Participant_5,0,0.577592329358595,0,0.577592329358595,BE,S,D,3,Inference,2,3
Participant_5,1,1.14929441226195,1.14929441226195,0,BD,F,U,3,Inference,1,3
Participant_5,0,0.923738537407189,0,0.923738537407189,CE,F,U,3,Inference,1,3
Participant_5,1,1.02673074258564,1.02673074258564,0,BE,F,U,3,Inference,2,3
Participant_5,0,0.688102764368523,0,0.688102764368523,BD,O,C,3,Inference,1,3
Participant_5,0.5,0.935887988587638,0.858475519955391,1.01330045721988,CE,O,C,3,Inference,1,3
Participant_5,0.5,0.557920799696149,0.526891360008449,0.588950239383848,BE,O,C,3,Inference,2,3
Participant_5,0.5,0.520347867583041,0.542261883376341,0.498433851789741,BD,S,D,3,Inference,1,4
Participant_5,0.5,0.760040641853266,0.758218942595704,0.761862341110827,CE,S,D,3,Inference,1,4
Participant_5,0,0.883790212086751,0,0.883790212086751,BE,S,D,3,Inference,2,4
Participant_5,1,1.16511061049823,1.16511061049823,0,BD,F,U,3,Inference,1,4
Participant_5,0,1.00916391700957,0,1.00916391700957,CE,F,U,3,Inference,1,4
Participant_5,1,1.15000615785902,1.15000615785902,0,BE,F,U,3,Inference,2,4
Participant_5,0.5,0.69561688894828,0.863949341364787,0.527284436531772,BD,O,C,3,Inference,1,4
Participant_5,0,0.914157938761491,0,0.914157938761491,CE,O,C,3,Inference,1,4
Participant_5,0.5,0.560518645474076,0.578329476120416,0.542707814827736,BE,O,C,3,Inference,2,4
Participant_6,1,1.69418192678847,1.69418192678847,0,BD,S,D,3,Inference,1,1
Participant_6,0.5,6.72417753400816,0.69851261282156,12.7498424551948,CE,S,D,3,Inference,1,1
Participant_6,0.5,1.71685221373536,1.53010901895254,1.90359540851819,BE,S,D,3,Inference,2,1
Participant_6,1,0.769895548307318,0.769895548307318,0,BD,O,U,3,Inference,1,1
