ID,acc,RT,RT_fails,RT_hits,Pair,category,condition,session,PairType,Distance,Block
Participant_3,1,1.96879460039486,0,1.96879460039486,CD,O,D,2,Premise,0,1
Participant_3,1,1.32459591982069,0,1.32459591982069,DE,O,D,2,Premise,0,1
Participant_3,1,1.04427454836207,0,1.04427454836207,EF,O,D,2,Premise,0,1
Participant_3,1,4.01933586012092,0,4.01933586012092,AB,F,U,2,Premise,0,1
Participant_3,1,3.73861269414044,0,3.73861269414044,BC,F,U,2,Premise,0,1
Participant_3,1,3.72540143362846,0,3.72540143362846,CD,F,U,2,Premise,0,1
Participant_3,1,4.26924258925692,0,4.26924258925692,DE,F,U,2,Premise,0,1
Participant_3,1,1.72351532513267,0,1.72351532513267,EF,F,U,2,Premise,0,1
Participant_3,1,1.61963291539223,0,1.61963291539223,AB,S,C,2,Premise,0,1
Participant_3,1,4.94308215695492,0,4.94308215695492,BC,S,C,2,Premise,0,1
Participant_3,1,1.97376161474881,0,1.97376161474881,CD,S,C,2,Premise,0,1
Participant_3,1,1.96764776173973,0,1.96764776173973,DE,S,C,2,Premise,0,1
Participant_3,1,1.08367655621191,0,1.08367655621191,EF,S,C,2,Premise,0,1
Participant_3,1,2.81106386527927,0,2.81106386527927,AB,O,D,2,Premise,0,2
Participant_3,1,2.4530235639254,0,2.4530235639254,BC,O,D,2,Premise,0,2
Participant_3,1,1.85242432067844,0,1.85242432067844,CD,O,D,2,Premise,0,2
Participant_3,1,1.11113716671503,0,1.11113716671503,DE,O,D,2,Premise,0,2
Participant_3,1,0.978420185643699,0,0.978420185643699,EF,O,D,2,Premise,0,2
Participant_3,1,4.32948321685853,0,4.32948321685853,AB,F,U,2,Premise,0,2
Participant_3,0.5,10.6424208400636,14.263672802922,7.02116887720513,BC,F,U,2,Premise,0,2
Participant_3,1,5.71730362994481,0,5.71730362994481,CD,F,U,2,Premise,0,2
Participant_3,1,1.68279709938042,0,1.68279709938042,DE,F,U,2,Premise,0,2
Participant_3,1,2.20852943205,0,2.20852943205,EF,F,U,2,Premise,0,2
Participant_3,1,3.25713983251353,0,3.25713983251353,AB,S,C,2,Premise,0,2
Participant_3,1,3.19660808433014,0,3.19660808433014,BC,S,C,2,Premise,0,2
Participant_3,1,1.43531284635719,0,1.43531284635719,CD,S,C,2,Premise,0,2
Participant_3,1,1.87179193940824,0,1.87179193940824,DE,S,C,2,Premise,0,2
Participant_3,1,1.58076166126398,0,1.58076166126398,EF,S,C,2,Premise,0,2
Participant_3,1,1.76607410662882,0,1.76607410662882,AB,O,D,2,Premise,0,3
Participant_3,0.5,2.32111289864656,3.52116358410331,1.12106221318982,BC,O,D,2,Premise,0,3
Participant_3,1,1.63201700849936,0,1.63201700849936,CD,O,D,2,Premise,0,3
Participant_3,1,2.48854059568248,0,2.48854059568248,DE,O,D,2,Premise,0,3
Participant_3,1,1.32382553295929,0,1.32382553295929,EF,O,D,2,Premise,0,3
Participant_3,1,2.84345443842608,0,2.84345443842608,AB,F,U,2,Premise,0,3
Participant_3,1,7.26546058804774,0,7.26546058804774,BC,F,U,2,Premise,0,3
Participant_3,1,4.68299246294418,0,4.68299246294418,CD,F,U,2,Premise,0,3
Participant_3,1,4.65434282937122,0,4.65434282937122,DE,F,U,2,Premise,0,3
Participant_3,1,4.42526461497482,0,4.42526461497482,EF,F,U,2,Premise,0,3
Participant_3,1,4.84661024969,0,4.84661024969,AB,S,C,2,Premise,0,3
Participant_3,1,3.13098790125309,0,3.13098790125309,BC,S,C,2,Premise,0,3
Participant_3,1,2.77339991948065,0,2.77339991948065,CD,S,C,2,Premise,0,3
Participant_3,1,1.73519607733056,0,1.73519607733056,DE,S,C,2,Premise,0,3
Participant_3,1,1.76476943731109,0,1.76476943731109,EF,S,C,2,Premise,0,3
Participant_3,1,1.56948799668953,0,1.56948799668953,AB,O,D,2,Premise,0,4
Participant_3,1,1.3878552192391,0,1.3878552192391,BC,O,D,2,Premise,0,4
Participant_3,1,2.98315253916485,0,2.98315253916485,CD,O,D,2,Premise,0,4
Participant_3,1,1.16959016958776,0,1.16959016958776,DE,O,D,2,Premise,0,4
Participant_3,1,1.12237153402089,0,1.12237153402089,EF,O,D,2,Premise,0,4
Participant_3,1,2.1699584411333,0,2.1699584411333,AB,F,U,2,Premise,0,4
Participant_3,0.5,4.53394674498327,1.78111902581259,7.28677446415395,BC,F,U,2,Premise,0,4
Participant_3,1,2.59431344463792,0,2.59431344463792,CD,F,U,2,Premise,0,4
Participant_3,1,2.01952512859816,0,2.01952512859816,DE,F,U,2,Premise,0,4
Participant_3,1,4.04242597276789,0,4.04242597276789,EF,F,U,2,Premise,0,4
Participant_3,1,2.93058851268665,0,2.93058851268665,AB,S,C,2,Premise,0,4
Participant_3,1,4.36566653781438,0,4.36566653781438,BC,S,C,2,Premise,0,4
Participant_3,1,1.6673075596716,0,1.6673075596716,CD,S,C,2,Premise,0,4
Participant_3,1,2.47382144283551,0,2.47382144283551,DE,S,C,2,Premise,0,4
Participant_3,1,1.4746514973865,0,1.4746514973865,EF,S,C,2,Premise,0,4
Participant_5,1,1.72904081611716,0,1.72904081611716,AB,S,D,2,Premise,0,1
Participant_5,0,1.60984713199286,1.60984713199286,0,BC,S,D,2,Premise,0,1
Participant_5,0.5,1.27813407637746,1.63454847747767,0.921719675277245,CD,S,D,2,Premise,0,1
Participant_5,1,2.13421313258823,0,2.13421313258823,DE,S,D,2,Premise,0,1
Participant_5,0.5,2.37029208616849,2.63658055974622,2.10400361259076,EF,S,D,2,Premise,0,1
Participant_5,0.5,2.24483922945092,1.36306074694426,3.12661771195758,AB,F,U,2,Premise,0,1
Participant_5,1,1.26874364974299,0,1.26874364974299,BC,F,U,2,Premise,0,1
