ID,acc,Confidence,RT,RT_fails,RT_hits,Pair,category,condition,session,PairType,Distance,Block
Participant_5,1,1,1.46558571179321,0,1.46558571179321,BC,O,C,2,Premise,0,3
Participant_5,1,0,1.53784624937134,0,1.53784624937134,CD,O,C,2,Premise,0,3
Participant_5,1,-0.5,1.3044079764361,0,1.3044079764361,DE,O,C,2,Premise,0,3
Participant_5,1,0,1.10919055389627,0,1.10919055389627,EF,O,C,2,Premise,0,3
Participant_5,0,0,0.938858698440981,0.938858698440981,0,BD,O,C,2,Inference,1,3
Participant_5,1,0,1.09851724704185,0,1.09851724704185,CE,O,C,2,Inference,1,3
Participant_5,0,0,1.22683015692201,1.22683015692201,0,BE,O,C,2,Inference,2,3
Participant_5,1,0,1.36266228434795,0,1.36266228434795,AF,O,C,2,Anchor,3,3
Participant_5,1,1.5,1.84443512218172,0,1.84443512218172,AB,S,D,2,Premise,0,4
Participant_5,0.5,-1.5,1.06483881892905,1.19766567115175,0.932011966706341,BC,S,D,2,Premise,0,4
Participant_5,0.5,-2,0.869756355388517,0.849179469811133,0.890333240965901,CD,S,D,2,Premise,0,4
Participant_5,0.5,-2,1.24525026427341,1.25046748155228,1.24003304699454,DE,S,D,2,Premise,0,4
Participant_5,1,-0.5,1.31295837310245,0,1.31295837310245,EF,S,D,2,Premise,0,4
Participant_5,0.5,-2,0.884787606350983,0.922043474245129,0.847531738456837,BD,S,D,2,Inference,1,4
Participant_5,0.5,-2,0.942056405677477,0.762040087441164,1.12207272391379,CE,S,D,2,Inference,1,4
Participant_5,0,-1.5,1.12610276383703,1.12610276383703,0,BE,S,D,2,Inference,2,4
Participant_5,1,-2,1.03465983148089,0,1.03465983148089,AF,S,D,2,Anchor,3,4
Participant_5,0.5,0.5,1.1752452866981,1.08669858472649,1.26379198866971,AB,F,U,2,Premise,0,4
Participant_5,1,-2,1.11728937672569,0,1.11728937672569,BC,F,U,2,Premise,0,4
Participant_5,0,-1.5,1.13989860114771,1.13989860114771,0,CD,F,U,2,Premise,0,4
Participant_5,0,-2,1.07991676673123,1.07991676673123,0,DE,F,U,2,Premise,0,4
Participant_5,0,-1.5,0.976265433049093,0.976265433049093,0,EF,F,U,2,Premise,0,4
Participant_5,1,-1.5,0.99640947484022,0,0.99640947484022,BD,F,U,2,Inference,1,4
Participant_5,0,-2,0.926262354136497,0.926262354136497,0,CE,F,U,2,Inference,1,4
Participant_5,1,-2,0.966729014645125,0,0.966729014645125,BE,F,U,2,Inference,2,4
Participant_5,0,-2,1.07387440089519,1.07387440089519,0,AF,F,U,2,Anchor,3,4
Participant_5,1,0,1.24691441649475,0,1.24691441649475,AB,O,C,2,Premise,0,4
Participant_5,1,1.5,1.4886616480394,0,1.4886616480394,BC,O,C,2,Premise,0,4
Participant_5,1,0,1.16740483594526,0,1.16740483594526,CD,O,C,2,Premise,0,4
Participant_5,1,-1.5,1.36705204388477,0,1.36705204388477,DE,O,C,2,Premise,0,4
Participant_5,1,0,1.11014578650816,0,1.11014578650816,EF,O,C,2,Premise,0,4
Participant_5,0,0,0.97880707534091,0.97880707534091,0,BD,O,C,2,Inference,1,4
Participant_5,1,-1,1.05430688547472,0,1.05430688547472,CE,O,C,2,Inference,1,4
Participant_5,0,0,1.00886162340771,1.00886162340771,0,BE,O,C,2,Inference,2,4
Participant_5,1,-1,0.916321828463424,0,0.916321828463424,AF,O,C,2,Anchor,3,4
Participant_6,1,1,0.907148575211181,0,0.907148575211181,AB,S,D,2,Premise,0,1
Participant_6,0,-0.5,1.31267402538083,1.31267402538083,0,BC,S,D,2,Premise,0,1
Participant_6,1,-1,0.860027915903402,0,0.860027915903402,CD,S,D,2,Premise,0,1
Participant_6,1,0.5,1.73894627728089,0,1.73894627728089,DE,S,D,2,Premise,0,1
Participant_6,1,1,0.715073048324371,0,0.715073048324371,EF,S,D,2,Premise,0,1
Participant_6,0,-0.5,1.26265247266144,1.26265247266144,0,BD,S,D,2,Inference,1,1
Participant_6,1,-1,2.19664957843895,0,2.19664957843895,CE,S,D,2,Inference,1,1
Participant_6,1,2,1.90737128664603,0,1.90737128664603,BE,S,D,2,Inference,2,1
Participant_6,1,2,0.874125190510654,0,0.874125190510654,AF,S,D,2,Anchor,3,1
Participant_6,1,2,0.902166561468789,0,0.902166561468789,AB,O,U,2,Premise,0,1
Participant_6,1,2,1.71181114686124,0,1.71181114686124,BC,O,U,2,Premise,0,1
Participant_6,1,1,2.02279918510197,0,2.02279918510197,CD,O,U,2,Premise,0,1
Participant_6,1,1,1.8939175146636,0,1.8939175146636,DE,O,U,2,Premise,0,1
Participant_6,1,2,0.847842162250913,0,0.847842162250913,EF,O,U,2,Premise,0,1
Participant_6,1,2,1.64505698641665,0,1.64505698641665,BD,O,U,2,Inference,1,1
Participant_6,1,2,1.09643379466422,0,1.09643379466422,CE,O,U,2,Inference,1,1
Participant_6,1,2,1.18018150468765,0,1.18018150468765,BE,O,U,2,Inference,2,1
Participant_6,1,2,0.709601736533386,0,0.709601736533386,AF,O,U,2,Anchor,3,1
Participant_6,1,2,1.37540270230056,0,1.37540270230056,AB,F,C,2,Premise,0,1
Participant_6,1,2,1.63458698318368,0,1.63458698318368,BC,F,C,2,Premise,0,1
Participant_6,1,2,1.52244715735026,0,1.52244715735026,CD,F,C,2,Premise,0,1
Participant_6,1,2,1.02552560411766,0,1.02552560411766,DE,F,C,2,Premise,0,1
Participant_6,1,2,1.70415249062205,0,1.70415249062205,EF,F,C,2,Premise,0,1
Participant_6,1,1,3.63420134345279,0,3.63420134345279,BD,F,C,2,Inference,1,1
Participant_6,1,2,1.49536539556948,0,1.49536539556948,CE,F,C,2,Inference,1,1
Participant_6,1,2,0.989010422279307,0,0.989010422279307,BE,F,C,2,Inference,2,1
Participant_6,1,2,0.840929384054107,0,0.840929384054107,AF,F,C,2,Anchor,3,1
Participant_6,1,2,0.736279128243837,0,0.736279128243837,AB,S,D,2,Premise,0,2
Participant_6,0,1,0.808800950372301,0.808800950372301,0,BC,S,D,2,Premise,0,2
Participant_6,1,-2,1.2553209559145,0,1.2553209559145,CD,S,D,2,Premise,0,2
Participant_6,1,0,1.13661473487593,0,1.13661473487593,DE,S,D,2,Premise,0,2
Participant_6,1,2,0.733140898337865,0,0.733140898337865,EF,S,D,2,Premise,0,2
Participant_6,0,-1.5,2.35617998573423,2.35617998573423,0,BD,S,D,2,Inference,1,2
Participant_6,1,-0.5,1.0267371748489,0,1.0267371748489,CE,S,D,2,Inference,1,2
Participant_6,1,2,0.966127335519445,0,0.966127335519445,BE,S,D,2,Inference,2,2
Participant_6,1,2,1.0476315100758,0,1.0476315100758,AF,S,D,2,Anchor,3,2
Participant_6,1,2,0.885080129932135,0,0.885080129932135,AB,O,U,2,Premise,0,2
Participant_6,1,1,0.899027818402942,0,0.899027818402942,BC,O,U,2,Premise,0,2
Participant_6,1,0.5,1.36542379317598,0,1.36542379317598,CD,O,U,2,Premise,0,2
Participant_6,1,1,1.36595363086349,0,1.36595363086349,DE,O,U,2,Premise,0,2
Participant_6,1,2,0.640549902243151,0,0.640549902243151,EF,O,U,2,Premise,0,2
Participant_6,1,2,1.29501105859777,0,1.29501105859777,BD,O,U,2,Inference,1,2
Participant_6,1,1,1.30057576550644,0,1.30057576550644,CE,O,U,2,Inference,1,2
Participant_6,1,2,0.902562977559455,0,0.902562977559455,BE,O,U,2,Inference,2,2
Participant_6,1,2,0.603520790677067,0,0.603520790677067,AF,O,U,2,Anchor,3,2
Participant_6,1,2,0.937246947981066,0,0.937246947981066,AB,F,C,2,Premise,0,2
Participant_6,1,2,1.918557404642,0,1.918557404642,BC,F,C,2,Premise,0,2
Participant_6,1,2,1.1843347650497,0,1.1843347650497,CD,F,C,2,Premise,0,2
Participant_6,1,2,1.10823057304572,0,1.10823057304572,DE,F,C,2,Premise,0,2
Participant_6,1,2,1.13704527610571,0,1.13704527610571,EF,F,C,2,Premise,0,2
Participant_6,1,2,1.67036141857943,0,1.67036141857943,BD,F,C,2,Inference,1,2
Participant_6,1,2,0.971773634866054,0,0.971773634866054,CE,F,C,2,Inference,1,2
Participant_6,1,2,1.04787346501018,0,1.04787346501018,BE,F,C,2,Inference,2,2
Participant_6,1,2,0.95148226262495,0,0.95148226262495,AF,F,C,2,Anchor,3,2
Participant_6,1,2,1.49602942459364,0,1.49602942459364,AB,S,D,2,Premise,0,3
Participant_6,0,1,0.617652703583417,0.617652703583417,0,BC,S,D,2,Premise,0,3
Participant_6,1,-2,0.777324743035024,0,0.777324743035024,CD,S,D,2,Premise,0,3
Participant_6,1,1.5,0.935940442651713,0,0.935940442651713,DE,S,D,2,Premise,0,3
Participant_6,1,2,0.618068876333723,0,0.618068876333723,EF,S,D,2,Premise,0,3
Participant_6,0,-1,0.873790866778563,0.873790866778563,0,BD,S,D,2,Inference,1,3
Participant_6,0.5,1,0.70651995422611,0.543734059967846,0.869305848484373,CE,S,D,2,Inference,1,3
Participant_6,0.5,1.5,0.742481693017453,0.853671403133376,0.63129198290153,BE,S,D,2,Inference,2,3
Participant_6,0.5,0,0.554549676452666,0.576730760349164,0.532368592556168,AF,S,D,2,Anchor,3,3
Participant_6,1,2,0.863353705784903,0,0.863353705784903,AB,O,U,2,Premise,0,3
Participant_6,1,2,1.62409209169141,0,1.62409209169141,BC,O,U,2,Premise,0,3
Participant_6,1,2,0.794703675765049,0,0.794703675765049,CD,O,U,2,Premise,0,3
Participant_6,1,0.5,1.4955488502651,0,1.4955488502651,DE,O,U,2,Premise,0,3
Participant_6,1,2,0.613054533511786,0,0.613054533511786,EF,O,U,2,Premise,0,3
Participant_6,1,2,0.919361782923033,0,0.919361782923033,BD,O,U,2,Inference,1,3
Participant_6,1,0,1.47828563511257,0,1.47828563511257,CE,O,U,2,Inference,1,3
Participant_6,1,1,0.7461087078118,0,0.7461087078118,BE,O,U,2,Inference,2,3
Participant_6,1,2,0.686900051829298,0,0.686900051829298,AF,O,U,2,Anchor,3,3
Participant_6,1,2,0.731597313094539,0,0.731597313094539,AB,F,C,2,Premise,0,3
Participant_6,1,1,0.764616335934988,0,0.764616335934988,BC,F,C,2,Premise,0,3
Participant_6,1,2,1.44688280965352,0,1.44688280965352,CD,F,C,2,Premise,0,3
Participant_6,1,2,0.7440316927607,0,0.7440316927607,DE,F,C,2,Premise,0,3
Participant_6,0.5,1.5,0.621257652498343,0.66806861975374,0.574446685242947,EF,F,C,2,Premise,0,3
Participant_6,1,2,1.42704814980186,0,1.42704814980186,BD,F,C,2,Inference,1,3
Participant_6,1,2,1.66417142622561,0,1.66417142622561,CE,F,C,2,Inference,1,3
Participant_6,1,0,0.937876338706019,0,0.937876338706019,BE,F,C,2,Inference,2,3
Participant_6,1,2,1.57683749762657,0,1.57683749762657,AF,F,C,2,Anchor,3,3
Participant_6,1,2,0.85690071893714,0,0.85690071893714,AB,S,D,2,Premise,0,4
Participant_6,0,-1.5,0.870885611507219,0.870885611507219,0,BC,S,D,2,Premise,0,4
Participant_6,0.5,-2,0.793701217728767,0.848464881896234,0.7389375535613,CD,S,D,2,Premise,0,4
Participant_6,1,1,0.750091342477845,0,0.750091342477845,DE,S,D,2,Premise,0,4
Participant_6,1,2,1.0985631520341,0,1.0985631520341,EF,S,D,2,Premise,0,4
Participant_6,0,1,0.720891512846947,0.720891512846947,0,BD,S,D,2,Inference,1,4
Participant_6,1,0,0.812749459899351,0,0.812749459899351,CE,S,D,2,Inference,1,4
Participant_6,0.5,0.5,0.819939087909461,0.634517706585484,1.00536046923344,BE,S,D,2,Inference,2,4
Participant_6,1,2,0.643418979735543,0,0.643418979735543,AF,S,D,2,Anchor,3,4
Participant_6,1,2,0.751127925653236,0,0.751127925653236,AB,O,U,2,Premise,0,4
Participant_6,1,2,0.837357020798436,0,0.837357020798436,BC,O,U,2,Premise,0,4
Participant_6,1,1,1.8790499869142,0,1.8790499869142,CD,O,U,2,Premise,0,4
Participant_6,1,1,0.771301527677451,0,0.771301527677451,DE,O,U,2,Premise,0,4
Participant_6,1,2,0.582761159946813,0,0.582761159946813,EF,O,U,2,Premise,0,4
Participant_6,1,2,0.919688152675462,0,0.919688152675462,BD,O,U,2,Inference,1,4
Participant_6,1,2,0.999677992107536,0,0.999677992107536,CE,O,U,2,Inference,1,4
Participant_6,1,2,0.977401203873342,0,0.977401203873342,BE,O,U,2,Inference,2,4
Participant_6,1,2,0.537430402676591,0,0.537430402676591,AF,O,U,2,Anchor,3,4
Participant_6,1,1,0.787490955555086,0,0.787490955555086,AB,F,C,2,Premise,0,4
Participant_6,1,2,1.68719357934219,0,1.68719357934219,BC,F,C,2,Premise,0,4
Participant_6,0.5,0.5,1.27379445889824,0.964188103925153,1.58340081387132,CD,F,C,2,Premise,0,4
Participant_6,1,2,0.993809494486186,0,0.993809494486186,DE,F,C,2,Premise,0,4
Participant_6,1,2,0.954035233564809,0,0.954035233564809,EF,F,C,2,Premise,0,4
Participant_6,0,0,1.30883250971146,1.30883250971146,0,BD,F,C,2,Inference,1,4
Participant_6,1,2,0.923917873875553,0,0.923917873875553,CE,F,C,2,Inference,1,4
Participant_6,1,2,1.35843173176113,0,1.35843173176113,BE,F,C,2,Inference,2,4
Participant_6,1,2,0.772595717166496,0,0.772595717166496,AF,F,C,2,Anchor,3,4
Participant_8,1,2,1.2881340059115,0,1.2881340059115,AB,F,D,2,Premise,0,1
Participant_8,0.5,0,2.21242610534102,1.83158740096064,2.5932648097214,BC,F,D,2,Premise,0,1
Participant_8,0,0,4.56630865388559,4.56630865388559,0,CD,F,D,2,Premise,0,1
Participant_8,1,1.5,4.79553707048728,0,4.79553707048728,DE,F,D,2,Premise,0,1
Participant_8,1,2,3.34447842686484,0,3.34447842686484,EF,F,D,2,Premise,0,1
Participant_8,0,-1,4.22277931154815,4.22277931154815,0,BD,F,D,2,Inference,1,1
Participant_8,0.5,0,2.59563918880087,1.71338160433515,3.47789677326659,CE,F,D,2,Inference,1,1
Participant_8,0,-2,3.00113433433239,3.00113433433239,0,BE,F,D,2,Inference,2,1
Participant_8,1,2,1.69086913461138,0,1.69086913461138,AF,F,D,2,Anchor,3,1
Participant_8,1,2,1.93704636889856,0,1.93704636889856,AB,S,U,2,Premise,0,1
Participant_8,1,2,1.74041165482981,0,1.74041165482981,BC,S,U,2,Premise,0,1
Participant_8,0,2,2.9700654788785,2.9700654788785,0,CD,S,U,2,Premise,0,1
Participant_8,1,2,2.95219272137604,0,2.95219272137604,DE,S,U,2,Premise,0,1
Participant_8,1,2,2.48740788825478,0,2.48740788825478,EF,S,U,2,Premise,0,1
Participant_8,1,0.5,3.57115824746495,0,3.57115824746495,BD,S,U,2,Inference,1,1
Participant_8,0,0,2.58577296892338,2.58577296892338,0,CE,S,U,2,Inference,1,1
Participant_8,0,0,5.54061229935553,5.54061229935553,0,BE,S,U,2,Inference,2,1
Participant_8,0,-2,3.91828661890895,3.91828661890895,0,AF,S,U,2,Anchor,3,1
Participant_8,1,2,1.88616322509131,0,1.88616322509131,AB,O,C,2,Premise,0,1
Participant_8,1,2,1.54121448951093,0,1.54121448951093,BC,O,C,2,Premise,0,1
Participant_8,1,2,1.41256388809074,0,1.41256388809074,CD,O,C,2,Premise,0,1
Participant_8,1,2,1.3287029434706,0,1.3287029434706,DE,O,C,2,Premise,0,1
Participant_8,1,2,1.17753884601166,0,1.17753884601166,EF,O,C,2,Premise,0,1
Participant_8,1,0,2.07316110062004,0,2.07316110062004,BD,O,C,2,Inference,1,1
Participant_8,1,2,1.28554307442835,0,1.28554307442835,CE,O,C,2,Inference,1,1
Participant_8,1,2,1.28860970277924,0,1.28860970277924,BE,O,C,2,Inference,2,1
Participant_8,1,2,1.45936614803566,0,1.45936614803566,AF,O,C,2,Anchor,3,1
Participant_8,1,2,1.22070743872894,0,1.22070743872894,AB,F,D,2,Premise,0,2
Participant_8,0.5,-1,2.65383277228125,2.16197247423952,3.14569307032298,BC,F,D,2,Premise,0,2
Participant_8,0.5,0,5.00994806847564,5.7616856192783,4.25821051767298,CD,F,D,2,Premise,0,2
Participant_8,1,2,4.50415785746554,0,4.50415785746554,DE,F,D,2,Premise,0,2
Participant_8,1,2,2.38972812923373,0,2.38972812923373,EF,F,D,2,Premise,0,2
Participant_8,0,-1,3.82636653803524,3.82636653803524,0,BD,F,D,2,Inference,1,2
Participant_8,0,-1.5,3.43146603924629,3.43146603924629,0,CE,F,D,2,Inference,1,2
Participant_8,0.5,-1.5,3.42138070117835,2.45416324561779,4.38859815673891,BE,F,D,2,Inference,2,2
Participant_8,1,1,1.81352220945041,0,1.81352220945041,AF,F,D,2,Anchor,3,2
Participant_8,0.5,1,2.12622105792525,2.73403413522738,1.51840798062312,AB,S,U,2,Premise,0,2
Participant_8,1,2,1.90656892729589,0,1.90656892729589,BC,S,U,2,Premise,0,2
Participant_8,0,2,2.1516061825198,2.1516061825198,0,CD,S,U,2,Premise,0,2
Participant_8,1,2,2.07746700398218,0,2.07746700398218,DE,S,U,2,Premise,0,2
Participant_8,1,2,4.13001585656218,0,4.13001585656218,EF,S,U,2,Premise,0,2
Participant_8,1,0,2.05031174309295,0,2.05031174309295,BD,S,U,2,Inference,1,2
Participant_8,0,2,1.40577019787349,1.40577019787349,0,CE,S,U,2,Inference,1,2
Participant_8,0.5,0.5,3.85191869534867,1.59318373085921,6.11065365983814,BE,S,U,2,Inference,2,2
Participant_8,0.5,-1.5,3.84198165975624,2.38336395172223,5.30059936779026,AF,S,U,2,Anchor,3,2
Participant_8,1,2,1.51995232768161,0,1.51995232768161,AB,O,C,2,Premise,0,2
Participant_8,1,2,1.2370599675686,0,1.2370599675686,BC,O,C,2,Premise,0,2
Participant_8,1,2,1.67691920850609,0,1.67691920850609,CD,O,C,2,Premise,0,2
Participant_8,1,2,1.80097063713606,0,1.80097063713606,DE,O,C,2,Premise,0,2
Participant_8,1,2,1.81986893961175,0,1.81986893961175,EF,O,C,2,Premise,0,2
Participant_8,1,0,1.81661141672487,0,1.81661141672487,BD,O,C,2,Inference,1,2
Participant_8,1,1,1.52007651176154,0,1.52007651176154,CE,O,C,2,Inference,1,2
Participant_8,1,-1,1.63781507861586,0,1.63781507861586,BE,O,C,2,Inference,2,2
Participant_8,1,2,1.27189668089829,0,1.27189668089829,AF,O,C,2,Anchor,3,2
Participant_8,1,2,1.08204026232602,0,1.08204026232602,AB,F,D,2,Premise,0,3
Participant_8,0,0,1.61627247629212,1.61627247629212,0,BC,F,D,2,Premise,0,3
Participant_8,0.5,0,2.90293500348957,1.67117287244992,4.13469713452923,CD,F,D,2,Premise,0,3
Participant_8,1,2,4.40383405517468,0,4.40383405517468,DE,F,D,2,Premise,0,3
Participant_8,1,2,2.38973454370034,0,2.38973454370034,EF,F,D,2,Premise,0,3
Participant_8,0,-1,3.07507466439506,3.07507466439506,0,BD,F,D,2,Inference,1,3
Participant_8,0.5,-1,1.7501703682417,1.7941392298535,1.7062015066299,CE,F,D,2,Inference,1,3
Participant_8,0,0.5,4.43028731680283,4.43028731680283,0,BE,F,D,2,Inference,2,3
Participant_8,1,2,2.42020736688687,0,2.42020736688687,AF,F,D,2,Anchor,3,3
Participant_8,1,2,2.2976494827376,0,2.2976494827376,AB,S,U,2,Premise,0,3
Participant_8,1,2,1.53440489141576,0,1.53440489141576,BC,S,U,2,Premise,0,3
Participant_8,0,1.5,2.03818326901751,2.03818326901751,0,CD,S,U,2,Premise,0,3
Participant_8,1,2,1.69655568783628,0,1.69655568783628,DE,S,U,2,Premise,0,3
Participant_8,1,2,2.87975517262635,0,2.87975517262635,EF,S,U,2,Premise,0,3
Participant_8,1,1,1.62598064370468,0,1.62598064370468,BD,S,U,2,Inference,1,3
Participant_8,0,2,1.46877206576619,1.46877206576619,0,CE,S,U,2,Inference,1,3
Participant_8,0,0,2.08214443326915,2.08214443326915,0,BE,S,U,2,Inference,2,3
Participant_8,0,-2,2.7731387782751,2.7731387782751,0,AF,S,U,2,Anchor,3,3
Participant_8,1,2,1.47698463606889,0,1.47698463606889,AB,O,C,2,Premise,0,3
Participant_8,1,2,1.51215156615604,0,1.51215156615604,BC,O,C,2,Premise,0,3
Participant_8,1,0,1.86192167166132,0,1.86192167166132,CD,O,C,2,Premise,0,3
Participant_8,1,2,1.45639701958225,0,1.45639701958225,DE,O,C,2,Premise,0,3
Participant_8,1,2,1.34800356131223,0,1.34800356131223,EF,O,C,2,Premise,0,3
Participant_8,1,2,1.4324877355391,0,1.4324877355391,BD,O,C,2,Inference,1,3
Participant_8,1,2,1.27026253130248,0,1.27026253130248,CE,O,C,2,Inference,1,3
Participant_8,1,2,1.65339068722051,0,1.65339068722051,BE,O,C,2,Inference,2,3
Participant_8,1,2,0.964351728313886,0,0.964351728313886,AF,O,C,2,Anchor,3,3
Participant_8,1,2,1.03390276694472,0,1.03390276694472,AB,F,D,2,Premise,0,4
Participant_8,0.5,-2,2.63027346155445,1.59318013875782,3.66736678435109,BC,F,D,2,Premise,0,4
Participant_8,1,-1,5.05855869493848,0,5.05855869493848,CD,F,D,2,Premise,0,4
Participant_8,1,2,2.43366876719074,0,2.43366876719074,DE,F,D,2,Premise,0,4
Participant_8,1,2,1.36151961287419,0,1.36151961287419,EF,F,D,2,Premise,0,4
Participant_8,0,-1,1.95474311342809,1.95474311342809,0,BD,F,D,2,Inference,1,4
Participant_8,0,-2,2.05089443326892,2.05089443326892,0,CE,F,D,2,Inference,1,4
Participant_8,0,-2,2.68712975696872,2.68712975696872,0,BE,F,D,2,Inference,2,4
Participant_8,1,2,1.32074669526673,0,1.32074669526673,AF,F,D,2,Anchor,3,4
Participant_8,0.5,1,2.29949479658444,3.06693265322883,1.53205693994005,AB,S,U,2,Premise,0,4
Participant_8,1,2,1.11190550720494,0,1.11190550720494,BC,S,U,2,Premise,0,4
Participant_8,0,2,2.333255162363,2.333255162363,0,CD,S,U,2,Premise,0,4
Participant_8,1,2,2.17610149226175,0,2.17610149226175,DE,S,U,2,Premise,0,4
Participant_8,1,2,1.78613294880756,0,1.78613294880756,EF,S,U,2,Premise,0,4
Participant_8,1,0,3.65737740670829,0,3.65737740670829,BD,S,U,2,Inference,1,4
Participant_8,0,2,1.41325895972727,1.41325895972727,0,CE,S,U,2,Inference,1,4
Participant_8,0.5,-1,2.2931991255798,2.33410033252585,2.25229791863376,BE,S,U,2,Inference,2,4
Participant_8,0.5,1,2.13070861899087,1.79152931154795,2.46988792643378,AF,S,U,2,Anchor,3,4
Participant_8,1,2,1.09775904183289,0,1.09775904183289,AB,O,C,2,Premise,0,4
Participant_8,1,2,1.30348741738158,0,1.30348741738158,BC,O,C,2,Premise,0,4
Participant_8,1,2,1.19969595426733,0,1.19969595426733,CD,O,C,2,Premise,0,4
Participant_8,1,2,1.29993842111753,0,1.29993842111753,DE,O,C,2,Premise,0,4
Participant_8,1,2,0.824992046061197,0,0.824992046061197,EF,O,C,2,Premise,0,4
Participant_8,1,2,1.14660931277967,0,1.14660931277967,BD,O,C,2,Inference,1,4
Participant_8,1,2,1.11649826552821,0,1.11649826552821,CE,O,C,2,Inference,1,4
Participant_8,1,2,1.18890656430881,0,1.18890656430881,BE,O,C,2,Inference,2,4
Participant_8,1,2,1.50947339792265,0,1.50947339792265,AF,O,C,2,Anchor,3,4
Participant_10,0.5,1,1.64694698598396,1.43147742375731,1.8624165482106,AB,O,D,2,Premise,0,1
Participant_10,0.5,0.5,2.32854423137178,1.7315000025701,2.92558846017346,BC,O,D,2,Premise,0,1
Participant_10,0,-1,0.965453141277976,0.965453141277976,0,CD,O,D,2,Premise,0,1
Participant_10,0.5,-2,1.42453726273015,1.73313799243624,1.11593653302407,DE,O,D,2,Premise,0,1
Participant_10,1,-1,1.37613163444985,0,1.37613163444985,EF,O,D,2,Premise,0,1
Participant_10,0,0.5,2.24045840111285,2.24045840111285,0,BD,O,D,2,Inference,1,1
Participant_10,0.5,-1.5,1.18497790868787,1.26623698510957,1.10371883226617,CE,O,D,2,Inference,1,1
Participant_10,0,-0.5,1.43680961446444,1.43680961446444,0,BE,O,D,2,Inference,2,1
Participant_10,0.5,-1.5,1.34791761814267,1.6070173908156,1.08881784546975,AF,O,D,2,Anchor,3,1
Participant_10,0,-2,1.01465261991325,1.01465261991325,0,AB,S,U,2,Premise,0,1
Participant_10,0.5,-1,1.63027946406146,1.23611531613278,2.02444361199014,BC,S,U,2,Premise,0,1
Participant_10,0.5,0.5,2.83259507474213,4.71693667157524,0.94825347790902,CD,S,U,2,Premise,0,1
Participant_10,0.5,0.5,1.54748348924477,0.758066022484854,2.33690095600468,DE,S,U,2,Premise,0,1
Participant_10,1,0.5,1.74489667629678,0,1.74489667629678,EF,S,U,2,Premise,0,1
Participant_10,0.5,0.5,1.46381207248123,1.79939293796633,1.12823120699613,BD,S,U,2,Inference,1,1
Participant_10,0,0,2.7849181261663,2.7849181261663,0,CE,S,U,2,Inference,1,1
Participant_10,0.5,-2,1.31521709010485,1.44531361450936,1.18512056570034,BE,S,U,2,Inference,2,1
Participant_10,0.5,-1,1.75188430413618,1.2311715835458,2.27259702472656,AF,S,U,2,Anchor,3,1
Participant_10,0.5,1,2.31103436597186,2.72417471891822,1.89789401302551,AB,F,C,2,Premise,0,1
Participant_10,0,0,3.78692533085632,3.78692533085632,0,BC,F,C,2,Premise,0,1
Participant_10,0.5,1.5,2.2649235656063,1.26741005681106,3.26243707440153,CD,F,C,2,Premise,0,1
Participant_10,0,0,6.69981141564131,6.69981141564131,0,DE,F,C,2,Premise,0,1
Participant_10,0,-0.5,2.33432799824004,2.33432799824004,0,EF,F,C,2,Premise,0,1
Participant_10,0.5,-1,2.58783925941316,2.75784177386959,2.41783674495673,BD,F,C,2,Inference,1,1
Participant_10,0.5,0,4.995313871088,3.44121556090977,6.54941218126623,CE,F,C,2,Inference,1,1
Participant_10,1,0.5,3.27550712515585,0,3.27550712515585,BE,F,C,2,Inference,2,1
Participant_10,1,-1,1.84161094661613,0,1.84161094661613,AF,F,C,2,Anchor,3,1
Participant_10,1,0.5,1.19264572311658,0,1.19264572311658,AB,O,D,2,Premise,0,2
Participant_10,0.5,-1,1.66225259528073,1.6945559415617,1.62994924899976,BC,O,D,2,Premise,0,2
Participant_10,0.5,-2,1.04254180928183,1.03945544020826,1.0456281783554,CD,O,D,2,Premise,0,2
Participant_10,0.5,-1,1.139543959398,0.716814027597138,1.56227389119886,DE,O,D,2,Premise,0,2
Participant_10,1,-1.5,1.19681099998343,0,1.19681099998343,EF,O,D,2,Premise,0,2
Participant_10,0,-0.5,2.06646790474042,2.06646790474042,0,BD,O,D,2,Inference,1,2
Participant_10,0.5,-1,0.937779220312223,1.14623472723179,0.72932371339266,CE,O,D,2,Inference,1,2
Participant_10,0,0.5,0.95821663339666,0.95821663339666,0,BE,O,D,2,Inference,2,2
Participant_10,1,-1,2.09930159642317,0,2.09930159642317,AF,O,D,2,Anchor,3,2
Participant_10,0.5,-2,1.8434511194464,1.67904994534911,2.00785229354369,AB,S,U,2,Premise,0,2
Participant_10,1,-1,2.23998398957337,0,2.23998398957337,BC,S,U,2,Premise,0,2
Participant_10,0.5,1.5,2.15353255710215,3.2986114033265,1.0084537108778,CD,S,U,2,Premise,0,2
Participant_10,0.5,0.5,0.888518163112167,0.757752998106298,1.01928332811804,DE,S,U,2,Premise,0,2
Participant_10,1,-0.5,1.86900134959797,0,1.86900134959797,EF,S,U,2,Premise,0,2
Participant_10,0.5,0.5,1.24663113925271,1.7449051433432,0.748357135162223,BD,S,U,2,Inference,1,2
Participant_10,0.5,0.5,1.41388365756211,1.18611249377864,1.64165482134558,CE,S,U,2,Inference,1,2
Participant_10,0,-1.5,1.43751391932528,1.43751391932528,0,BE,S,U,2,Inference,2,2
Participant_10,1,-0.5,1.34484664371485,0,1.34484664371485,AF,S,U,2,Anchor,3,2
